Anfangszeit - hh:mm:ss.ms	Anfangszeit - ss.msec	Endzeit - hh:mm:ss.ms	Endzeit - ss.msec	Dauer - hh:mm:ss.ms	Dauer - ss.msec	id@	tx@	mb@	ge@	ps@	ft@	nt@	sound@	graid
00:02:01.198	121.198	00:02:01.457	121.457	00:00:00.259	0.259	280117_10_Hamid_Clandividing 030	ɪhwaana	=nA	=DEM.PROX	=clitic	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	np.h:p=rn_dem1
00:02:01.457	121.457	00:02:01.975	121.975	00:00:00.518	0.518	280117_10_Hamid_Clandividing 030	iihinʌyi				came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	rn_adp=pro.h:g
00:02:01.457	121.457	00:02:01.586	121.586	00:00:00.129	0.129	280117_10_Hamid_Clandividing 030	iihinʌyi	V=	DIR=	clitic=	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	rn_adp=pro.h:g
00:02:01.586	121.586	00:02:01.716	121.716	00:00:00.130	0.13	280117_10_Hamid_Clandividing 030	iihinʌyi	ihinʌ	3pl	pron	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	rn_adp=pro.h:g
00:02:01.716	121.716	00:02:01.845	121.845	00:00:00.129	0.129	280117_10_Hamid_Clandividing 030	iihinʌyi	-y	-EP	-Sfx	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	rn_adp=pro.h:g
00:02:01.845	121.845	00:02:01.975	121.975	00:00:00.130	0.13	280117_10_Hamid_Clandividing 030	iihinʌyi	=I	=SEL	=clitic	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	rn_adp=pro.h:g
00:02:01.975	121.975	00:02:02.493	122.493	00:00:00.518	0.518	280117_10_Hamid_Clandividing 030	##	##	##	##	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	##
00:02:02.493	122.493	00:02:03.010	123.01	00:00:00.517	0.517	280117_10_Hamid_Clandividing 030	ɪcaa				came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	v:pred
00:02:02.493	122.493	00:02:02.751	122.751	00:00:00.258	0.258	280117_10_Hamid_Clandividing 030	ɪcaa	V-	PAST-	Pfx-	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	v:pred
00:02:02.751	122.751	00:02:03.010	123.01	00:00:00.259	0.259	280117_10_Hamid_Clandividing 030	ɪcaa	caa	go.with	v:INS	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	v:pred
00:02:03.010	123.01	00:02:03.528	123.528	00:00:00.518	0.518	280117_10_Hamid_Clandividing 030	ɲihinʌ				came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	pro.h:s_erg
00:02:03.010	123.01	00:02:03.269	123.269	00:00:00.259	0.259	280117_10_Hamid_Clandividing 030	ɲihinʌ	N=	ERG=	clitic=	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	pro.h:s_erg
00:02:03.269	123.269	00:02:03.528	123.528	00:00:00.259	0.259	280117_10_Hamid_Clandividing 030	ɲihinʌ	ihinʌ	3pl	pron	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	pro.h:s_erg
00:02:03.528	123.528	00:02:04.046	124.046	00:00:00.518	0.518	280117_10_Hamid_Clandividing 030	ikihinʌ				came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	adp=np:g=rn_dem1
00:02:03.528	123.528	00:02:03.657	123.657	00:00:00.129	0.129	280117_10_Hamid_Clandividing 030	ikihinʌ	V=	DIR=	clitic=	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	adp=np:g=rn_dem1
00:02:03.657	123.657	00:02:03.787	123.787	00:00:00.130	0.13	280117_10_Hamid_Clandividing 030	ikihinʌ	k(V)-	SG-	Pfx-	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	adp=np:g=rn_dem1
00:02:03.787	123.787	00:02:03.916	123.916	00:00:00.129	0.129	280117_10_Hamid_Clandividing 030	ikihinʌ	hi	place	n	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	adp=np:g=rn_dem1
00:02:03.916	123.916	00:02:04.046	124.046	00:00:00.130	0.13	280117_10_Hamid_Clandividing 030	ikihinʌ	=nA	=DEM.PROX	=clitic	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	adp=np:g=rn_dem1
00:02:04.046	124.046	00:02:04.564	124.564	00:00:00.518	0.518	280117_10_Hamid_Clandividing 030	...	...	***	***	came, came to direct their people they went to this place		280117_10_Hamid_Clandividing.WAV 118.351 124.564	
00:02:05.232	125.232	00:02:05.679	125.679	00:00:00.447	0.447	280117_10_Hamid_Clandividing 031	#	#	#	#	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	#rc
00:02:05.679	125.679	00:02:06.126	126.126	00:00:00.447	0.447	280117_10_Hamid_Clandividing 031	Ø	Ø	Ø	Ø	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	0:l
00:02:06.126	126.126	00:02:06.574	126.574	00:00:00.448	0.448	280117_10_Hamid_Clandividing 031	ɘpɘla				where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred
00:02:06.126	126.126	00:02:06.350	126.35	00:00:00.224	0.224	280117_10_Hamid_Clandividing 031	ɘpɘla	V-	PAST-	Pfx-	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred
00:02:06.350	126.35	00:02:06.574	126.574	00:00:00.224	0.224	280117_10_Hamid_Clandividing 031	ɘpɘla	pɘla	want	v	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred
00:02:06.574	126.574	00:02:07.021	127.021	00:00:00.447	0.447	280117_10_Hamid_Clandividing 031	mɛyɛ				where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	other
00:02:06.574	126.574	00:02:06.797	126.797	00:00:00.223	0.223	280117_10_Hamid_Clandividing 031	mɛyɛ	mV=	OPT=	clitic=	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	other
00:02:06.797	126.797	00:02:07.021	127.021	00:00:00.224	0.224	280117_10_Hamid_Clandividing 031	mɛyɛ	yɛ	REP	clitic	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	other
00:02:07.021	127.021	00:02:07.469	127.469	00:00:00.448	0.448	280117_10_Hamid_Clandividing 031	ʊhʊndɔnɔwaaŋuŋi				where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred=pro.h:s
00:02:07.021	127.021	00:02:07.095	127.095	00:00:00.074	0.074	280117_10_Hamid_Clandividing 031	ʊhʊndɔnɔwaaŋuŋi	V-	PAST-	Pfx-	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred=pro.h:s
00:02:07.095	127.095	00:02:07.170	127.17	00:00:00.075	0.075	280117_10_Hamid_Clandividing 031	ʊhʊndɔnɔwaaŋuŋi	hʊndɔnɔ	sit	v	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred=pro.h:s
00:02:07.170	127.17	00:02:07.245	127.245	00:00:00.075	0.075	280117_10_Hamid_Clandividing 031	ʊhʊndɔnɔwaaŋuŋi	-w	-EP	-Sfx	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred=pro.h:s
00:02:07.245	127.245	00:02:07.319	127.319	00:00:00.074	0.074	280117_10_Hamid_Clandividing 031	ʊhʊndɔnɔwaaŋuŋi	-aa	-INS	-Sfx	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred=pro.h:s
00:02:07.319	127.319	00:02:07.394	127.394	00:00:00.075	0.075	280117_10_Hamid_Clandividing 031	ʊhʊndɔnɔwaaŋuŋi	=ŋuŋ	=3sg.log	=clitic	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred=pro.h:s
00:02:07.394	127.394	00:02:07.469	127.469	00:00:00.075	0.075	280117_10_Hamid_Clandividing 031	ʊhʊndɔnɔwaaŋuŋi	=I	=SEL	=clitic	where they wanted to settle		280117_10_Hamid_Clandividing.WAV 125.232 127.469	v:pred=pro.h:s
00:02:08.537	128.537	00:02:09.226	129.226	00:00:00.689	0.689	280117_10_Hamid_Clandividing 032	##	##	##	##	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	##
00:02:09.226	129.226	00:02:09.916	129.916	00:00:00.690	0.69	280117_10_Hamid_Clandividing 032	umurik	Umurik	Tima.people	pn	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	np.h:s
00:02:09.916	129.916	00:02:10.605	130.605	00:00:00.689	0.689	280117_10_Hamid_Clandividing 032	mak	mak	then	adv	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	other
00:02:10.605	130.605	00:02:11.295	131.295	00:00:00.690	0.69	280117_10_Hamid_Clandividing 032	idiyʌŋ				the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	lv_svc
00:02:10.605	130.605	00:02:10.777	130.777	00:00:00.172	0.172	280117_10_Hamid_Clandividing 032	idiyʌŋ	V-	PAST-	Pfx-	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	lv_svc
00:02:10.777	130.777	00:02:10.950	130.95	00:00:00.173	0.173	280117_10_Hamid_Clandividing 032	idiyʌŋ	di	walk	v	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	lv_svc
00:02:10.950	130.95	00:02:11.122	131.122	00:00:00.172	0.172	280117_10_Hamid_Clandividing 032	idiyʌŋ	-y	-EP	-Sfx	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	lv_svc
00:02:11.122	131.122	00:02:11.295	131.295	00:00:00.173	0.173	280117_10_Hamid_Clandividing 032	idiyʌŋ	-Vŋ	-VENT	-Sfx	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	lv_svc
00:02:11.295	131.295	00:02:11.984	131.984	00:00:00.689	0.689	280117_10_Hamid_Clandividing 032	hʊndɔnɔ	hʊndɔnɔ	sit	v	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	v:pred
00:02:11.984	131.984	00:02:12.674	132.674	00:00:00.690	0.69	280117_10_Hamid_Clandividing 032	ɨtintiiliŋ				the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	adp=np:g
00:02:11.984	131.984	00:02:12.329	132.329	00:00:00.345	0.345	280117_10_Hamid_Clandividing 032	ɨtintiiliŋ	V=	DIR=	clitic=	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	adp=np:g
00:02:12.329	132.329	00:02:12.674	132.674	00:00:00.345	0.345	280117_10_Hamid_Clandividing 032	ɨtintiiliŋ	Tintiiliŋ	Tintiiling	pn	the Tima then came to settle at Tintiiling		280117_10_Hamid_Clandividing.WAV 128.537 132.674	adp=np:g
00:02:12.986	132.986	00:02:13.765	133.765	00:00:00.779	0.779	280117_10_Hamid_Clandividing 033	##	##	##	##	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	##
00:02:13.765	133.765	00:02:14.544	134.544	00:00:00.779	0.779	280117_10_Hamid_Clandividing 033	ɪmaadaŋ				the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	np.h:s
00:02:13.765	133.765	00:02:14.154	134.154	00:00:00.389	0.389	280117_10_Hamid_Clandividing 033	ɪmaadaŋ	I-	PL-	Pfx-	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	np.h:s
00:02:14.154	134.154	00:02:14.544	134.544	00:00:00.390	0.39	280117_10_Hamid_Clandividing 033	ɪmaadaŋ	maadaŋ	Katla	pn	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	np.h:s
00:02:14.544	134.544	00:02:15.323	135.323	00:00:00.779	0.779	280117_10_Hamid_Clandividing 033	cɪ	cɪ	go	v	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	lv_svc
00:02:15.323	135.323	00:02:16.103	136.103	00:00:00.780	0.78	280117_10_Hamid_Clandividing 033	ʊhʊndɔnɔ				the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	v:pred
00:02:15.323	135.323	00:02:15.713	135.713	00:00:00.390	0.39	280117_10_Hamid_Clandividing 033	ʊhʊndɔnɔ	V-	PAST-	Pfx-	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	v:pred
00:02:15.713	135.713	00:02:16.103	136.103	00:00:00.390	0.39	280117_10_Hamid_Clandividing 033	ʊhʊndɔnɔ	hʊndɔnɔ	sit	v	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	v:pred
00:02:16.103	136.103	00:02:16.882	136.882	00:00:00.779	0.779	280117_10_Hamid_Clandividing 033	ɘkatɘla				the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	adp=np:g
00:02:16.103	136.103	00:02:16.492	136.492	00:00:00.389	0.389	280117_10_Hamid_Clandividing 033	ɘkatɘla	V=	DIR=	clitic=	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	adp=np:g
00:02:16.492	136.492	00:02:16.882	136.882	00:00:00.390	0.39	280117_10_Hamid_Clandividing 033	ɘkatɘla	Katɘla	Katla	pn	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	adp=np:g
00:02:16.882	136.882	00:02:17.661	137.661	00:00:00.779	0.779	280117_10_Hamid_Clandividing 033	awʊ	aw	modeling	vn	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	other
00:02:17.661	137.661	00:02:18.441	138.441	00:00:00.780	0.78	280117_10_Hamid_Clandividing 033	ɘlɘmaadaŋ				the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	adp=np:l
00:02:17.661	137.661	00:02:17.921	137.921	00:00:00.260	0.26	280117_10_Hamid_Clandividing 033	ɘlɘmaadaŋ	V=	DIR=	clitic=	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	adp=np:l
00:02:17.921	137.921	00:02:18.181	138.181	00:00:00.260	0.26	280117_10_Hamid_Clandividing 033	ɘlɘmaadaŋ	l(V)-	LOC-	Pfx-	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	adp=np:l
00:02:18.181	138.181	00:02:18.441	138.441	00:00:00.260	0.26	280117_10_Hamid_Clandividing 033	ɘlɘmaadaŋ	maadaŋ	Katla	pn	the Katla went to settle at Katla or Katla area		280117_10_Hamid_Clandividing.WAV 132.986 138.441	adp=np:l
00:02:18.878	138.878	00:02:19.504	139.504	00:00:00.626	0.626	280117_10_Hamid_Clandividing 034	##	##	##	##	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	##
00:02:19.504	139.504	00:02:20.131	140.131	00:00:00.627	0.627	280117_10_Hamid_Clandividing 034	ɪɪ...	ɪɪ...	***	***	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	nc
00:02:20.131	140.131	00:02:20.758	140.758	00:00:00.627	0.627	280117_10_Hamid_Clandividing 034	ɪdɘŋa,				the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	np.h:dt_s
00:02:20.131	140.131	00:02:20.444	140.444	00:00:00.313	0.313	280117_10_Hamid_Clandividing 034	ɪdɘŋa,	I-	PL-	Pfx-	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	np.h:dt_s
00:02:20.444	140.444	00:02:20.758	140.758	00:00:00.314	0.314	280117_10_Hamid_Clandividing 034	ɪdɘŋa,	dɘŋa	Julut	pn	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	np.h:dt_s
00:02:20.758	140.758	00:02:21.384	141.384	00:00:00.626	0.626	280117_10_Hamid_Clandividing 034	ihinʌ	ihinʌ	3pl	pron	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	pro.h:s
00:02:21.384	141.384	00:02:22.011	142.011	00:00:00.627	0.627	280117_10_Hamid_Clandividing 034	cɪ	cɪ	go	v	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	lv_svc
00:02:22.011	142.011	00:02:22.638	142.638	00:00:00.627	0.627	280117_10_Hamid_Clandividing 034	ʊhʊndɔnɔ				the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	v:pred
00:02:22.011	142.011	00:02:22.324	142.324	00:00:00.313	0.313	280117_10_Hamid_Clandividing 034	ʊhʊndɔnɔ	V-	PAST-	Pfx-	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	v:pred
00:02:22.324	142.324	00:02:22.638	142.638	00:00:00.314	0.314	280117_10_Hamid_Clandividing 034	ʊhʊndɔnɔ	hʊndɔnɔ	sit	v	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	v:pred
00:02:22.638	142.638	00:02:23.265	143.265	00:00:00.627	0.627	280117_10_Hamid_Clandividing 034	ɘlɘdɘŋa				the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	adp=np:l
00:02:22.638	142.638	00:02:22.847	142.847	00:00:00.209	0.209	280117_10_Hamid_Clandividing 034	ɘlɘdɘŋa	V=	DIR=	clitic=	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	adp=np:l
00:02:22.847	142.847	00:02:23.056	143.056	00:00:00.209	0.209	280117_10_Hamid_Clandividing 034	ɘlɘdɘŋa	l(V)-	LOC-	Pfx-	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	adp=np:l
00:02:23.056	143.056	00:02:23.265	143.265	00:00:00.209	0.209	280117_10_Hamid_Clandividing 034	ɘlɘdɘŋa	dɘŋa	Julut	pn	the... the Julut they went to settle in the Julut area		280117_10_Hamid_Clandividing.WAV 138.878 143.265	adp=np:l
00:02:23.646	143.646	00:02:24.171	144.171	00:00:00.525	0.525	280117_10_Hamid_Clandividing 035	##	##	##	##	(does not make proper sense)		280117_10_Hamid_Clandividing.WAV 143.646 146.796	##
00:02:24.171	144.171	00:02:24.696	144.696	00:00:00.525	0.525	280117_10_Hamid_Clandividing 035	wʌ	wʌ	and	conj	(does not make proper sense)		280117_10_Hamid_Clandividing.WAV 143.646 146.796	nc
00:02:24.696	144.696	00:02:25.221	145.221	00:00:00.525	0.525	280117_10_Hamid_Clandividing 035	ihinʌ	ihinʌ	3pl	pron	(does not make proper sense)		280117_10_Hamid_Clandividing.WAV 143.646 146.796	nc
